Restaurant,Reviewer,review,stars,Metadata,Time,Pictures,7514,food,service,hygiene,ambiance,price
Tiki Shack,VIN,They have different menu than mentioned in Zomato. They say menu is different on weekends and weekdays. Else place is ok to visit once. They ask for identity proof for entry.,1,2 Reviews,3/21/2019 18:44,0,,1,0,0,0,0
Tiki Shack,Komal Jain,"My friends and I went here on a Friday night around 8:30 and the place was pretty full and had good music interesting interiors  and overall great vibe.
The service was a little slow, but quite understandable given the crowd that kept pouring in till late in the night

Food that we ordered - 
1. MASALA PEEENAT  - your normal peanuts with onions tomatoes and some spices. Decent munching

2. MASALA LIJJAT - this is masala papad with the same toppings as above, so we didn't quite enjoy it that much

3. BHEJ MANCHURIAN - Veg dry manchurian balls which were amazing!

4. JALAPENO CHEESE POPPERS - Unlike other jalapeno cheese poppers i've tasted elsewhere, these weren't very dry and bland. Also, good accompanying dip

5. ALOO PAKODE - aloo bhajiyas! Loved them! :D

6.  FRIES - good old classic salted fries! :)

The DJ played some really great songs! 
Had a great time, especially when they played the Bollywood music and most people were on their feet!",3,"262 Reviews , 1882 Followers",3/17/2019 13:21,0,,1,1,0,1,0
Tiki Shack,Manojkumar D Nambisan,"Food is good, especially the taste, but range is limited for main course. They have a good dance area though not marked out and hinders the movement. Outside seating is decent and service is better.",4,"29 Reviews , 11 Followers",3/16/2019 12:21,0,,1,1,0,1,0
Tiki Shack,Manoj Gangwar,"I will not recommend this place at all....I visited this place today with 7 friends
We were escorted by one of the tiki shack staff and asked to sit on a 8 seater table
After 15 mins another staff member came and asked us to move to another smaller table (meant for 5 pol max) when we asked for reason he was super rude and said this is Friday night and we will accommodate 20 ppl like you on this 8 seater table

I was shocked by this behaviour because we booked in advance before going there and i was ashamed in front of my friends that I recommended this place

After 10 mins of requesting him to give proper table We started to leave and no one cared as if they don't even bother ..When I complained to receptionist he finally responded positively and managed to get us a decent seat where I can accommodate my 7 friends

Now after all this drama no one was in mood of party so we left within 1 hr

Many thanks for spoiling our Friday night",1,"5 Reviews , 4 Followers",3/15/2019 22:53,0,,0,1,0,0,0
Tiki Shack,Aditya Reddy,Tiki is well known place for its best drinks and friendly staff u will always love the food here and the ambiance is just simple it’s a beach look.... located at very right place easy to identify great week endssssssss........,5,"1 Review , 6 Followers",3/15/2019 22:37,0,,1,1,0,1,0
Tiki Shack,Karthik,"Wow.... wow....wow.... who say hyderabad is not happening come and drop in tiki.... it’s a awesome place located at easy access to all the software company’s 5th floor ratandeep building no word to talk about this place just come and feel it
...... cheers guys......",5,"18 Reviews , 44 Followers",3/15/2019 22:33,0,,0,0,0,0,0
Tiki Shack,Ramana,"An awesome place to hang around with friends and family.. we love this place and it's the place to land in the week end.. not heavy on the pocket at all....
We just love this place",5,"4 Reviews , 127 Followers",3/15/2019 22:26,0,,0,0,0,1,1
Tiki Shack,Rahulinder Singh,"Very bad behaviour of the staff, no one took the order for 45 minutes, when we asked the staff they were pointing at each other saying he will take order. When we called the manager he was unnecessarily defending the staff saying they thought that table is for 4 other people must be joining. Sheer waste of time.",1,"1 Review , 7 Followers",3/15/2019 21:28,0,,0,1,0,0,0
Tiki Shack,Priyanka Paul,Nice place for party. Good ambiance. Outside sitting is nice. We went on wednesday for ladies night and had a great time. Tasty food.Friendly staff and great service.,5,"62 Reviews , 57 Followers",3/13/2019 11:30,0,,1,1,0,1,0
Tiki Shack,Sourav,"The quality of food and drink was really good. What turned out to be the biggest let-down was the service. A few of the waiters are really ignorant. They look for bigger groups to serve and circle around them only. With much effort we got a waiter to come and take our order. After waiting for half an hour, we enquired only to find out that the waiter had not put in the order at all. We got a new waiter to whom we had to re-iterate the whole thing. Although the new waiter was really polite and helpful, but our experience was already ruined. So my humble request is, if you don't like to serve a smaller group, mention it outside and we will definitely avoid your restaurant.",3,"3 Reviews , 4 Followers",03/12/2019 21:08,0,,1,1,0,0,0
Tiki Shack,Madhubanti Dasgupta,Loved the service as well as the food. Especially the chicken salt and pepper. Loved it so much that i took 2 portions home as parcel. The staff is also friendly. Must visit place.,5,"2 Reviews , 28 Followers",03/11/2019 20:59,0,,1,1,0,0,0
Tiki Shack,Neha Singh,"Amazing indoor and outdoor place to chill. Music is amazing... go for safe choice of food selection, which you are aware of... I visit here all the time for music! Cool crowd. Gotta improve over food and cocktails! Drinks otherwise is good (options)! Two stars less coz they gotta improve over food!",3,"10 Reviews , 9 Followers",03/10/2019 17:25,0,,1,0,0,1,0
Tiki Shack,Amith Varma Sagiraju,Good place to hangout with Friends. Stags are not allowed mainly on Weekends. Prices are comfortable and music is 🔥. Food is very good. Service is very good and staff are polite.,4,"14 Reviews , 40 Followers",03/07/2019 17:40,0,,1,1,0,1,1
Tiki Shack,HyderabadFoodbloggers,"Follow our Instagram page: Hyderabadfoodbloggers

Tiki shack is a popular watering hole in the heart of Hyderabad booming cyber district tiki shack comes into its own during the latter half of the evening and get packed to the brim in weekends

the food was just amazing we order chicken pizza, fries n many more it was tasty and flavourful

i recommend u all to visit and a good place to spend time with ur friends

rooftop bar feature a gorgeously LIT indoor inspired by Beach side shack as well as and alfresco section overlooking the busy gachibowli road.",5,"13 Reviews , 5 Followers",03/04/2019 16:13,2,,1,0,0,1,0
Tiki Shack,Foodie On Wheels...,"We tried many items here. All items were good In taste and they had good dance floor action even on Sunday night.

We tried nachos, fries, pasta and pizza. Everything was perfect.

LIIT was also very good.",5,"129 Reviews , 482 Followers",03/02/2019 22:35,0,,1,0,0,1,0
Tiki Shack,Sonu Tomar,"Nice ambience, I loved it. Service was also quick, Free photography by Bunny's photography made the night memorable. Bollywood songs after 10 really good.",5,"3 Reviews , 1 Follower",2/28/2019 20:04,0,,0,1,0,1,0
Tiki Shack,Hareesh Sasanapuri,Ambience is good and also starters . Good place to hangout with friends and had nice fun time in spending more time . Thanks for the management to the service and maintaining it on track . Bit Smoked non-veg items should be cooked better .,5,"24 Reviews , 220 Followers",2/27/2019 22:34,0,,1,1,0,1,0
Tiki Shack,Avin Seth,"Not that much great place, reason being the service is very slow. No one comes to take the order. Located in a great business area with all the big companies. The place has energy and good vibe but service is something that needs to be worked on. They have started serving different vapes at this place which costs around 700-800/-. Thats something cool you get in different flavours. Food is fine.

Cheers Rakshita Nath",3,"197 Reviews , 1383 Followers",2/27/2019 19:10,0,,1,1,0,1,1
Tiki Shack,Raja Srivathsav,"This place is lit! 🔥
If you’re a person who would start off your clubbing night with some pop, electronic music and end it with proper punjabi dhol then this is the place for you.
AMazing Dj! He knew when to get the crowd exited.
I’ve tried their Long Island iced tea and Johnny Walker.
LIT was amazing.. one of the best I’ve had in the city.
Their chilly prawns was also yummy (not spicy enough for a Hyderabadi though)
Also, you get to try vape here! (Try their blueberry flavour, it’s dope)

Ambience: 3.5
Service: 4
Music: 3",4,"43 Reviews , 93 Followers",2/27/2019 7:11,2,,0,1,0,1,0
Tiki Shack,Aishwarya Gupta,Tiki shack is a cool place to hang out with friends. It has an open rooftop space plus an inside hall. The ambience is chill. Drinks are really good. We tried different virgin mojitos. Food is also fair. Mostly snacks (chakhna) 😉,5,"27 Reviews , 81 Followers",2/24/2019 2:41,2,,1,0,0,1,0
Tiki Shack,Deepak Arora,The ambiance was very nice. It was my first time at this restaurant and it was a good experience overall. We ordered chilly chicken and veg Manchurian and both were upto the expectations for the taste.,4,"24 Reviews , 8 Followers",2/22/2019 20:42,4,,1,0,0,1,0
Tiki Shack,Mohan Kr,"Lovely place, a delight everytime i walkin. Been here quite some times and they never disappoint. Great starters and amazing pizza. Not many on the menu to chose from but they put up what they make the best and live up to it. Could add a little chinese main course on the menu but thats ok. Try the variety of drinks they serve and groove to their lovely choice of music. Enough eye candy for the guys and a fab ladies night for the girls. That day when you crack a head at office walkin here for some peace. Tiki time!",5,"10 Reviews , 4 Followers",2/21/2019 23:13,0,,1,0,0,1,0
Tiki Shack,Vinay Yadav,"Good food, great staff-ask for lama(darjeeling), Alcohol prices-decent.
Ambience-one of the best in city
Gachibowli outlet is way better than the jubilee hills one.
DJ 10 on 10
Must visit if you're a partyholic..",5,"12 Reviews , 38 Followers",2/19/2019 3:59,0,,1,1,0,1,1
Tiki Shack,Sneha Battula,"Visited this place on a Saturday evening cause I've heard a lot about Tiki Shack. The ambience was pretty decent and has a beautiful roof top view. But, I was honestly surprised that the food wasn't that great and infact I thought it was bad enough for all that I've heard from people.

Ordered non veg nachos and I hardly found any non veg in it. The pizza was quite bland too. One of the really bad pepporoni pizza I've had in my life.

Food: 3/5. (3 cause of service and the nice people there)",3,"76 Reviews , 860 Followers",2/18/2019 12:43,5,,1,1,0,1,0
Tiki Shack,Vikrant Nakhate,"Greetings. The place is very ambient. Roof-top gives you a very good view. Baskets are hung here as well to add to the ceiling beauty! Pocket friendly prices. Staff is helpful and courteous. They play good Bollywood music preferably Punjabi 10:30 PM onwards with a ‘Dholwala’ playing Dhol to dance on the beats.
Do carry your ID cards with a visible photo, mindfully!",4,"10 Reviews , 11 Followers",2/17/2019 20:12,0,,0,1,0,1,1
Tiki Shack,Nikhil Raj Tatikonda,"I could rate below one..where I didn't satisfy on billing part..I didn't know how they are collecting customer money , for me it's very disheartening on bill amount they are taking 7% optional service charges..my bill amount was around 2k means 126..they are removed when I was asked to them..it's not fair ..it's another type of integrity in business .",1,"1 Review , 86 Followers",2/17/2019 8:35,0,,0,1,0,0,0
